1	0.7222222
2	0.7222222
3	0.6111111
4	0.5555556
5	0.5555556
6	0.5555556
7	0.5555556
8	0.7222222
9	0.5555556
10	0.6111111
11	0.5555556
12	0.5555556
13	0.5555556
14	0.5
15	0.5555556
16	0.5555556
17	0.6111111
18	0.7222222
19	0.6666667
20	0.7222222
21	0.7222222
22	0.8888889
23	0.5555556
24	0.6666667
25	0.7222222
26	0.7222222
27	0.7222222
28	0.7222222
29	0.7222222
30	0.7222222
