1	0.5
2	0.22222222
3	0.055555556
4	0.22222222
5	0.5
6	0.3888889
7	0.2777778
8	0.33333334
9	0.5
10	0.6666667
11	0.8888889
12	0.8333333
13	0.7222222
14	0.7222222
15	0.44444445
16	0.5555556
17	0.44444445
18	0.7777778
19	0.6666667
20	0.8333333
21	0.7222222
22	0.7222222
23	0.7222222
24	0.6111111
25	0.7222222
26	0.6666667
27	0.7222222
28	0.7222222
29	0.7222222
30	0.7222222
