1	0.6666667
2	0.6111111
3	0.6666667
4	0.7222222
5	0.6111111
6	0.5555556
7	0.6111111
8	0.5
9	0.5555556
10	0.5555556
11	0.5555556
12	0.5555556
13	0.5555556
14	0.44444445
15	0.5555556
16	0.5
17	0.6111111
18	0.7222222
19	0.7222222
20	0.7222222
21	0.6666667
22	0.6111111
23	0.5555556
24	0.6111111
25	0.7222222
26	0.7222222
27	0.7222222
28	0.7222222
29	0.7222222
30	0.7222222
