1	0.5
2	0.3888889
3	0.5555556
4	0.6666667
5	0.6111111
6	0.6666667
7	0.6666667
8	0.6666667
9	0.7222222
10	0.7222222
11	0.6111111
12	0.5555556
13	0.5
14	0.6111111
15	0.5
16	0.5555556
17	0.5555556
18	0.6666667
19	0.5555556
20	0.6666667
21	0.7222222
22	0.7222222
23	0.7222222
24	0.7222222
25	0.7222222
26	0.7222222
27	0.7222222
28	0.7222222
29	0.7222222
30	0.7222222
